url,company,rating,review,client_budget,hourly_rate,size,location,website
https://clutch.co/profile/agilisium,Agilisium,,,"$10,000+",$25 - $49 / hr,50 - 249,"Westlake Village, CA",nan
https://clutch.co/profile/kbs-technologies,KBS Technologies,,,"$1,000+",$100 - $149 / hr,50 - 249,"Rai Durg, India",nan
https://clutch.co/profile/itero-sas,ITERO SAS,,,"$100,000+",$50 - $99 / hr,10 - 49,"Bogotá, Colombia",nan
https://clutch.co/profile/erpixel,ERPixel,,,,$25 - $49 / hr,10 - 49,"Warszawa, Poland",nan
https://clutch.co/profile/croz,CROZ,,,"$50,000+",50 - 249,,"Zagreb, Croatia",nan
https://clutch.co/profile/select-distinct,Select Distinct,,,"$5,000+",$100 - $149 / hr,2 - 9,"Shireoaks, United Kingdom",nan
https://clutch.co/profile/elizasixtyfour,ElizaSixtyFour,,,,10 - 49,,"Manchester, United Kingdom",nan
https://clutch.co/profile/mtbit,MTBIT,,,"$250,000+",< $25 / hr,10 - 49,"Tallinn, Estonia",nan
https://clutch.co/profile/ezee-apps,Ezee Apps,,,"$25,000+",10 - 49,,"Dubai  , United Arab Emirates",nan
https://clutch.co/profile/techknomatic-services,Techknomatic Services,,,"$5,000+",$25 - $49 / hr,10 - 49,"Pune, India",nan
https://clutch.co/profile/nu-pie-management-consultancy-service,Nu-Pie Management Consultancy Service Pvt. Ltd.,,,"$5,000+",$25 - $49 / hr,10 - 49,"Bengaluru, India",nan
https://clutch.co/profile/data-products,Data Products,,,"$50,000+",10 - 49,,"Chicago, IL",nan
https://clutch.co/profile/neurond-ai,Neurond AI,,,,$25 - $49 / hr,10 - 49,"Da Nang, Vietnam",nan
https://clutch.co/profile/smiforce,SmiForce Inc.,,,"$5,000+",$50 - $99 / hr,10 - 49,"Minneapolis, MN",nan
https://clutch.co/profile/futuresense,Futuresense,,,,10 - 49,,"Sandton, South Africa",nan
https://clutch.co/profile/stratos-consulting,Stratos Consulting,,,"$25,000+",10 - 49,,,nan
https://clutch.co/profile/measurebit,"MeasureBit, LLC",,,"$5,000+",$100 - $149 / hr,2 - 9,"Wilmington, DE",nan
https://clutch.co/profile/appy,Appy,,,"$1,000+",2 - 9,,"Cape Town, South Africa",nan
https://clutch.co/profile/freedom-consulting-group,"Freedom Consulting Group, Inc.",,,"$25,000+",$150 - $199 / hr,50 - 249,"Columbia, MD",nan
https://clutch.co/profile/cds-global-cloud,CDS Global Cloud,,,"$1,000+",$25 - $49 / hr,50 - 249,"Dallas, TX",nan
https://clutch.co/profile/trustvare-software,TrustVare Software,,,,50 - 249,,"Redhill, United Kingdom",nan
https://clutch.co/profile/midas-analytics,Midas Analytics,,,"$5,000+",$50 - $99 / hr,2 - 9,"Hong Kong, Hong Kong",nan
https://clutch.co/profile/intuitech,Intuitech,,,"$25,000+",$50 - $99 / hr,50 - 249,"Budapest, Hungary",nan
https://clutch.co/profile/dicsys,Dicsys,,,"$25,000+",$50 - $99 / hr,50 - 249,"Buenos Aires, Argentina",nan
https://clutch.co/profile/zignaai-1,ZignaAI,,,,50 - 249,,"Verona, WI",nan
https://clutch.co/profile/geakminds,GeakMinds,,,"$5,000+",$25 - $49 / hr,50 - 249,"Clarksburg, MD",nan
https://clutch.co/profile/forte-innovations,Forte Innovations,5.0,1 review,,$100 - $149 / hr,2 - 9,"Vancouver, Canada",nan
https://clutch.co/profile/udata,uData,,,"$5,000+",$25 - $49 / hr,10 - 49,"Bondi Beach, Australia",nan
https://clutch.co/profile/datashapa,Datashapa,,,"$1,000+",$50 - $99 / hr,10 - 49,"London, United Kingdom",nan
https://clutch.co/profile/blackfire-media,Blackfire Media,,,"$5,000+",10 - 49,,"Atlanta, GA",nan
https://clutch.co/profile/asentti,Asentti,,,,10 - 49,,"Mexico City, Mexico",nan
https://clutch.co/profile/astral-consulting-group,The Astral Consulting Group,,,"$5,000+",10 - 49,,"Raleigh, NC",nan
https://clutch.co/profile/dataminers,DataMiners,,,"$1,000+",$50 - $99 / hr,10 - 49,"Szczecin, Poland",nan
https://clutch.co/profile/vordentech,Vordentech,,,"$1,000+",$25 - $49 / hr,10 - 49,"Wilmington, DE",nan
https://clutch.co/profile/cosmos-thrace,Cosmos Thrace Ltd.,,,"$10,000+",$50 - $99 / hr,10 - 49,"Sofia, Bulgaria",nan
https://clutch.co/profile/wimbee,Wimbee,,,"$10,000+",$50 - $99 / hr,10 - 49,"Paris, France",nan
https://clutch.co/profile/dot-collective,The Dot Collective,,,"$25,000+",$50 - $99 / hr,10 - 49,"London, United Kingdom",nan
https://clutch.co/profile/realist-ai,Realist AI,,,"$10,000+",$100 - $149 / hr,10 - 49,"Littleton, CO",nan
https://clutch.co/profile/adroit-cloud-consulting,Adroit Cloud Consulting,,,,10 - 49,,"London, United Kingdom",nan
https://clutch.co/profile/decision-crew,Decision Crew,,,,$100 - $149 / hr,10 - 49,"Baarn, Netherlands",nan
https://clutch.co/profile/doganai,Dogan.AI,,,"$5,000+",$100 - $149 / hr,2 - 9,"Old Saybrook, CT",nan
https://clutch.co/profile/studymove,Studymove,,,"$5,000+",2 - 9,,"Baulkham Hills, Australia",nan
https://clutch.co/profile/spade-technology,"Spade Technology, Inc.",,,"$5,000+",$100 - $149 / hr,10 - 49,"Mansfield, MA",https://www.spadetechnology.com/
https://clutch.co/profile/magna-data,Magna Data,,,"$5,000+",$150 - $199 / hr,2 - 9,"Doral, FL",nan
https://clutch.co/profile/hans-consulting-0,Hans Consulting,,,"$1,000+",$50 - $99 / hr,2 - 9,"Gurugram, India",nan
https://clutch.co/profile/termscript-data-solutions-n-bv,Termscript Data Solutions N. B.V.,,,,$50 - $99 / hr,2 - 9,"Amsterdam, Netherlands",nan
https://clutch.co/profile/dataaccelerators,DataAccelerators,,,,2 - 9,,"Nenagh, Ireland",nan
https://clutch.co/profile/xlent-solutions,XLent Solutions,,,"$1,000+",< $25 / hr,2 - 9,"Bengaluru, India",nan
https://clutch.co/profile/data-ikseer,Data Ikseer,,,,< $25 / hr,2 - 9,"Karachi, Pakistan",nan
https://clutch.co/profile/trendling,Trendling,,,,2 - 9,,"London, United Kingdom",nan
https://clutch.co/profile/midbrain,Midbrain,,,"$10,000+",$50 - $99 / hr,2 - 9,"Stockholm, Sweden",nan
https://clutch.co/profile/nenos-software,Nenos Software,,,"$50,000+",$50 - $99 / hr,10 - 49,"Galați, Romania",nan
https://clutch.co/profile/radix-analytics,Radix Analytics Pvt Ltd,,,"$1,000+",$25 - $49 / hr,10 - 49,"Ahmedabad, India",nan
https://clutch.co/profile/clear-tech,Clear Tech,,,"$1,000+",$25 - $49 / hr,50 - 249,"Wheat Ridge, CO",nan
https://clutch.co/profile/callaway-cloud-consulting,Callaway Cloud Consulting,,,"$25,000+",50 - 249,,"Jackson, WY",nan
https://clutch.co/profile/webscrapingexpertcom,Webscrapingexpert.com,,,"$1,000+",< $25 / hr,10 - 49,"Ahmedabad, India",nan
https://clutch.co/profile/proserveit-corporation,ProServeIT Corporation,,,,50 - 249,,"Oakville, Canada",nan
https://clutch.co/profile/jovaco-solutions,JOVACO Solutions Inc.,,,"$10,000+",$150 - $199 / hr,50 - 249,"Montréal, Canada",nan
https://clutch.co/profile/lineate,Lineate,3.0,1 review,,50 - 249,,"New York, NY",nan
https://clutch.co/profile/smart-consulting-solutions,SMART CONSULTING SOLUTIONS,,,"$5,000+",10 - 49,,"Singapore, Singapore",nan
https://clutch.co/profile/enso-corporation,Enso Corporation (Pvt) Ltd,,,"$5,000+",$50 - $99 / hr,10 - 49,"Wattala, Sri Lanka",nan
https://clutch.co/profile/netcom-analytics,Netcom Analytics,,,"$5,000+",$100 - $149 / hr,10 - 49,"Nea Ionia, Greece",nan
https://clutch.co/profile/consultoria-pamay,Consultoria Pamay,,,"$1,000+",$50 - $99 / hr,10 - 49,"Monterrey, Mexico",nan
https://clutch.co/profile/warehows-analytics-llp,WAREHOWS ANALYTICS LLP,,,"$1,000+",$25 - $49 / hr,10 - 49,"Mumbai, India",nan
https://clutch.co/profile/bluechip-ai-asia,Bluechip AI Asia,,,"$5,000+",10 - 49,,"Colombo, Sri Lanka",nan
https://clutch.co/profile/virtuosoft,Virtuosoft,,,"$1,000+",$25 - $49 / hr,10 - 49,"Karachi, Pakistan",nan
https://clutch.co/profile/food-data-scrape,Food Data Scrape,,,"$1,000+",$25 - $49 / hr,10 - 49,"Houston, TX",nan
https://clutch.co/profile/elint-data,Elint Data,,,"$10,000+",$25 - $49 / hr,10 - 49,"Bengaluru, India",nan
https://clutch.co/profile/inteliconvoai,Inteliconvo.ai,,,"$1,000+",< $25 / hr,10 - 49,"Pune, India",nan
https://clutch.co/profile/improdata,Improdata,,,"$5,000+",$50 - $99 / hr,10 - 49,"Point Cook, Australia",nan
https://clutch.co/profile/datametriks-analytics,Datametriks Analytics,,,,10 - 49,,"Dubai, United Arab Emirates",nan
https://clutch.co/profile/winguard,Winguard,,,"$5,000+",$25 - $49 / hr,10 - 49,"Escaldes-Engordany, Andorra",nan
https://clutch.co/profile/novadata,Novadata,,,"$5,000+",$100 - $149 / hr,50 - 249,"Rio de Janeiro, Brazil",nan
https://clutch.co/profile/tuatara,TUATARA,4.5,1 review,"$25,000+",$50 - $99 / hr,50 - 249,"Warszawa, Poland",nan
https://clutch.co/profile/revolt-bi-sro,Revolt BI s.r.o,,,"$10,000+",50 - 249,,"Prague, Czech Republic",nan
https://clutch.co/profile/apachebooster,ApacheBooster,,,,2 - 9,,"Kochi, India",nan
https://clutch.co/profile/mirketa,Mirketa Inc,,,,2 - 9,,"San Ramon, CA",nan
https://clutch.co/profile/mindstream-analytics,MindStream Analytics,,,"$5,000+",$150 - $199 / hr,10 - 49,"Cheyenne, WY",nan
https://clutch.co/profile/synapx,Synapx,,,"$5,000+",$100 - $149 / hr,10 - 49,"London, United Kingdom",nan
https://clutch.co/profile/pragmatic-techsoft,Pragmatic Techsoft,,,,50 - 249,,"Pune, India",nan
https://clutch.co/profile/rigorous-statistics,Rigorous Statistics,,,"$1,000+",$100 - $149 / hr,2 - 9,"Akasia, South Africa",nan
https://clutch.co/profile/se16n-sp-z-oo,SE16N sp. z o.o.,,,"$5,000+",$50 - $99 / hr,10 - 49,"Warszawa, Poland",nan
https://clutch.co/profile/zr-tech-uk,ZR Tech UK,,,"$1,000+",< $25 / hr,2 - 9,"Heald Green, United Kingdom",nan
https://clutch.co/profile/algeiba,Algeiba,,,,50 - 249,,"Miami Beach, FL",nan
https://clutch.co/profile/aetsoft,Aetsoft,,,"$10,000+",$50 - $99 / hr,50 - 249,"Sheridan, WY",nan
https://clutch.co/profile/msol-technologies,MSol Technologies Pvt. Ltd.,5.0,1 review,"$1,000+",< $25 / hr,10 - 49,"Jabalpur, India",nan
https://clutch.co/profile/ibis-instruments,Ibis Instruments,,,"$75,000+",50 - 249,,"Beograd, Serbia",nan
https://clutch.co/profile/inkubit-business-solutions-gmbh,INKUBIT Business Solutions GmbH,,,"$1,000+",$100 - $149 / hr,50 - 249,"Hamburg, Germany",nan
https://clutch.co/profile/smb-services,SMB Services,5.0,1 review,,10 - 49,,"Palo Alto, CA",nan
https://clutch.co/profile/seerbi,SeerBI,,,"$5,000+",$300+ / hr,2 - 9,"Middlesbrough, United Kingdom",nan
https://clutch.co/profile/hifx-it-media-services-0,HiFX IT & Media Services,,,"$5,000+",< $25 / hr,50 - 249,"Ernakulam, India",nan
https://clutch.co/profile/lakebedio,Lakebed.io,,,"$1,000+",2 - 9,,"New Westminster, Canada",nan
https://clutch.co/profile/info-rhino,Info Rhino Limited,,,"$5,000+",$50 - $99 / hr,2 - 9,"London, United Kingdom",nan
https://clutch.co/profile/kraken-data,Kraken Data,,,"$1,000+",$150 - $199 / hr,2 - 9,"Carlton, Australia",nan
https://clutch.co/profile/websitedatascraping,WebsiteDataScraping,,,"$1,000+",< $25 / hr,2 - 9,"New York, NY",nan
https://clutch.co/profile/engine-analytics,ENGINE Analytics,,,"$10,000+",$50 - $99 / hr,2 - 9,"Singapore, Singapore",nan
https://clutch.co/profile/elite-technology-based,Elite Technology Based,,,,2 - 9,,"Sheraton, Egypt",nan
https://clutch.co/profile/crazy-badgers-srl,Crazy Badgers SRL,,,"$1,000+",2 - 9,,"București, Romania",nan
https://clutch.co/profile/dynamo-info-tech,Dynamo info tech PVT LTD,,,"$1,000+",$25 - $49 / hr,50 - 249,"Bengaluru, India",nan
https://clutch.co/profile/datamatics-technologies,Datamatics Technologies,,,"$1,000+",$50 - $99 / hr,50 - 249,"دبي, United Arab Emirates",nan
https://clutch.co/profile/infoobjects,InfoObjects Inc.,,,"$1,000+",$50 - $99 / hr,50 - 249,"San Jose, CA",nan
https://clutch.co/profile/bid-company,BID Company,,,"$5,000+",$50 - $99 / hr,50 - 249,"Milano, Italy",nan
https://clutch.co/profile/datafortune,Datafortune INC,,,"$5,000+",$100 - $149 / hr,50 - 249,"Alpharetta, GA",nan
https://clutch.co/profile/data-force-group,Data Force Group,,,"$10,000+",$50 - $99 / hr,10 - 49,"Warszawa, Poland",nan
https://clutch.co/profile/advant-srl,Advant S.r.l.,,,,10 - 49,,"Roma, Italy",nan
https://clutch.co/profile/edsson,Edsson,,,"$10,000+",$25 - $49 / hr,50 - 249,"Amsterdam, Netherlands",nan
https://clutch.co/profile/entrada,Entrada LLC,,,"$10,000+",$50 - $99 / hr,10 - 49,"Santa Fe, NM",nan
https://clutch.co/profile/basal-analytics,Basal Analytics,,,"$250,000+",$25 - $49 / hr,10 - 49,"Bengaluru, India",nan
https://clutch.co/profile/algolytics-technologies,Algolytics Technologies,,,,10 - 49,,"Warszawa, Poland",nan
https://clutch.co/profile/simplogics-solutions,Simplogics Solutions Pvt Ltd,2.3,2 reviews,"$5,000+",< $25 / hr,10 - 49,"Thiruvananthapuram, India",nan
https://clutch.co/profile/elevate-global,Elevate-Global,,,"$10,000+",$50 - $99 / hr,10 - 49,"Skopje, North Macedonia",nan
https://clutch.co/profile/red-pill-analytics,Red Pill Analytics,,,"$1,000+",$50 - $99 / hr,10 - 49,"Wilmington, NC",nan
https://clutch.co/profile/shreeji-data-analytics,Shreeji Data Analytics,,,"$1,000+",$50 - $99 / hr,2 - 9,"Ahmedabad, India",nan
https://clutch.co/profile/jordan-business-systems,Jordan Business Systems,,,"$10,000+",$100 - $149 / hr,50 - 249,"Amman, Jordan",nan
https://clutch.co/profile/apptec,AppTec,,,"$5,000+",$50 - $99 / hr,50 - 249,"Ciudad de México, Mexico",nan
https://clutch.co/profile/odyssey-analytics,Odyssey Analytics,,,"$5,000+",$100 - $149 / hr,50 - 249,"Houston, TX",nan
https://clutch.co/profile/ninus-design-technology-sas,Ninus Design & Technology S.A.S,,,"$5,000+",$25 - $49 / hr,2 - 9,"Cali, Colombia",nan
https://clutch.co/profile/hexon-global,Hexon Global,,,"$10,000+",$25 - $49 / hr,10 - 49,"Morgan Hill, CA",nan
https://clutch.co/profile/mrs-company,MRS Company Ltd.,,,,50 - 249,,"Toronto, Canada",nan
https://clutch.co/profile/bitrefine-group,BitRefine Group,,,"$25,000+",$150 - $199 / hr,10 - 49,"Hong Kong, Hong Kong",nan
https://clutch.co/profile/datamind,DATAMIND,,,"$75,000+",$150 - $199 / hr,50 - 249,"Istanbul, Türkiye",nan
https://clutch.co/profile/west-loop-strategy,West Loop Strategy,5.0,1 review,"$10,000+",$150 - $199 / hr,10 - 49,"Chicago, IL",nan
https://clutch.co/profile/red-orange-technologies-private,Red Orange Technologies Private Limited,,,"$1,000+",< $25 / hr,10 - 49,"Panchkula, India",nan
https://clutch.co/profile/caprium,Caprium,,,,50 - 249,,"Milpitas, CA",nan
https://clutch.co/profile/interpersonal-frequency,Interpersonal Frequency,,,"$50,000+",$150 - $199 / hr,10 - 49,"McLean, VA",nan
https://clutch.co/profile/marionete,Marionete,,,"$25,000+",$50 - $99 / hr,10 - 49,"London, United Kingdom",nan
https://clutch.co/profile/foundry-spatial,Foundry Spatial,,,"$25,000+",$100 - $149 / hr,10 - 49,"Victoria, Canada",nan
https://clutch.co/profile/data-sentinel,Data Sentinel Inc.,,,,10 - 49,,"Vaughan, Canada",nan
https://clutch.co/profile/optimusfox,OptimusFox,,,"$10,000+",$50 - $99 / hr,50 - 249,"Carbondale, IL",nan
https://clutch.co/profile/addo,Addo,,,,50 - 249,,Singapore,nan
https://clutch.co/profile/info-business-solutions,Info Business Solutions,,,"$5,000+",$25 - $49 / hr,50 - 249,"Tirana, Albania",nan
https://clutch.co/profile/bitsandbytes-infotech,BitsandBytes Infotech,,,"$10,000+",$25 - $49 / hr,10 - 49,"New Delhi, India",nan
https://clutch.co/profile/iterio-data,Iterio Data,,,"$25,000+",$25 - $49 / hr,2 - 9,Poland,nan
https://clutch.co/profile/constant-leads,Constant Leads,,,"$1,000+",2 - 9,,"Dubai, United Arab Emirates",nan
https://clutch.co/profile/steelwyre,SteelWyre,,,,2 - 9,,"Tallinn, Estonia",nan
https://clutch.co/profile/krypto-it,Krypto It Inc,,,"$10,000+",$100 - $149 / hr,2 - 9,"Revere, MA",nan
https://clutch.co/profile/luniko-consulting,Luniko Consulting,,,,2 - 9,,"Calgary, Canada",nan
https://clutch.co/profile/consultoria-informatica,Consultoria Informatica,,,"$5,000+",$50 - $99 / hr,2 - 9,"Madrid, Spain",nan
https://clutch.co/profile/darwinist-ou,Darwinist OU,,,"$5,000+",2 - 9,,"Tallinn, Estonia",nan
https://clutch.co/profile/danta-analytics,Danta Analytics,,,"$10,000+",$100 - $149 / hr,2 - 9,"San José, Costa Rica",nan
https://clutch.co/profile/cognivo,Cognivo,,,"$5,000+",$50 - $99 / hr,2 - 9,"Stamford, CT",nan
https://clutch.co/profile/optimizdai,Optimizd.AI,,,"$25,000+",$50 - $99 / hr,2 - 9,"Bucharest, Romania",nan
https://clutch.co/profile/controlit,ControlIT,,,"$1,000+",2 - 9,,"Las Condes, Chile",nan
https://clutch.co/profile/totemx-labs,TotemX Labs,,,"$5,000+",$50 - $99 / hr,2 - 9,"Karlsruhe, Germany",nan
https://clutch.co/profile/qymatix-solutions-gmbh,Qymatix Solutions GmbH,,,"$10,000+",$150 - $199 / hr,10 - 49,"Karlsruhe, Germany",nan
https://clutch.co/profile/kahvana-software,Kahvana Software,,,"$10,000+",$25 - $49 / hr,10 - 49,"Sarajevo, Bosnia and Herzegovina",nan
https://clutch.co/profile/ealchemy,eAlchemy,,,,$100 - $149 / hr,10 - 49,"Petaluma, CA",nan
https://clutch.co/profile/comerit,"COMERIT, INC.",,,,10 - 49,,"El Dorado Hills, CA",nan
https://clutch.co/profile/integration-alpha-gmbh,Integration Alpha GmbH,,,,10 - 49,,"Cham, Switzerland",nan
https://clutch.co/profile/one-six-solutions,One Six Solutions,,,"$25,000+",$150 - $199 / hr,10 - 49,"Chicago, IL",nan
https://clutch.co/profile/aerovision,AeroVision,,,"$5,000+",$100 - $149 / hr,10 - 49,"Tulsa, OK",nan
https://clutch.co/profile/bsuperior-systems,BSuperior Systems LTD,,,"$5,000+",$50 - $99 / hr,10 - 49,"North Vancouver, Canada",nan
https://clutch.co/profile/archybility-software-development,Archybility Software Development,,,"$1,000+",$25 - $49 / hr,2 - 9,"Belgrade, Serbia",nan
https://clutch.co/profile/proaktio,Proaktio,,,"$5,000+",$50 - $99 / hr,2 - 9,"Miraflores, Peru",nan
https://clutch.co/profile/codeover-labs,CodeOver Labs Pvt. Ltd.,,,"$1,000+",< $25 / hr,10 - 49,"Panchkula, India",nan
https://clutch.co/profile/gramener-technology-solutions,Gramener Technology Solutions,,,,50 - 249,,"Hyderabad, India",nan
https://clutch.co/profile/kudaw,Kudaw,,,"$25,000+",50 - 249,,"Providencia, Chile",nan
https://clutch.co/profile/datalist,DataList,,,,50 - 249,,"Sydney, Australia",nan
https://clutch.co/profile/lean-it,Lean IT Inc.,,,"$1,000+",$50 - $99 / hr,50 - 249,"Henrico, VA",nan
https://clutch.co/profile/op-it,Op IT,,,,$25 - $49 / hr,2 - 9,"Slengiai, Lithuania",nan
https://clutch.co/profile/fundamentl-partners,Fundamentl Partners,5.0,1 review,"$5,000+",$50 - $99 / hr,10 - 49,"Lewes, DE",nan
https://clutch.co/profile/advaiya-solutions,"Advaiya Solutions, Inc",,,"$10,000+",$25 - $49 / hr,50 - 249,"Bellevue, WA",nan
https://clutch.co/profile/arria-nlg-plc,Arria NLG plc,,,,50 - 249,,"Londres, United Kingdom",nan
https://clutch.co/profile/tcg,TCG,,,,50 - 249,,"Washington, DC",nan
https://clutch.co/profile/smartproxy,Smartproxy,,,,50 - 249,,"London, United Kingdom",nan
https://clutch.co/profile/horizon-data,Horizon Data,,,,$50 - $99 / hr,2 - 9,"Johannesburg, South Africa",nan
https://clutch.co/profile/cxo-corporation,CXO Corporation,,,"$100,000+",10 - 49,,"Burlington, Canada",nan
https://clutch.co/profile/sna-consulting,SnA Consulting,,,,10 - 49,,"Istanbul, Türkiye",nan
https://clutch.co/profile/autoversetech,autoverse.tech,,,"$250,000+",$150 - $199 / hr,10 - 49,"Calgary, Canada",nan
https://clutch.co/profile/drive-0,DRIVE,,,"$5,000+",$25 - $49 / hr,10 - 49,"Hong Kong, Hong Kong",nan
https://clutch.co/profile/big-data-trunk,Big Data Trunk,,,"$1,000+",$50 - $99 / hr,10 - 49,"Fremont, CA",nan
https://clutch.co/profile/finlytyx-ai-labs,Finlytyx AI Labs Pvt Ltd,,,,10 - 49,,"Kochi, India",nan
https://clutch.co/profile/3035tech,3035TECH,,,"$5,000+",$50 - $99 / hr,50 - 249,"Campo Bom, Brazil",nan
https://clutch.co/profile/ndovucloud-technologies,NdovuCloud Technologies,,,"$1,000+",10 - 49,,"Nairobi, Kenya",nan
https://clutch.co/profile/neurotech-africa-company,Neurotech Africa Company Limited,,,"$1,000+",$25 - $49 / hr,2 - 9,"Dar es Salaam, Tanzania",nan
https://clutch.co/profile/itsense,ITSense Inc,,,"$10,000+",$25 - $49 / hr,10 - 49,"Bogotá, Colombia",nan
https://clutch.co/profile/imenso-software,Imenso Software,,,"$5,000+",$25 - $49 / hr,50 - 249,"Gurugram, India",nan
https://clutch.co/profile/peak-indicators,Peak Indicators,,,"$5,000+",$100 - $149 / hr,50 - 249,"Chesterfield, United Kingdom",nan
https://clutch.co/profile/webdataguru,WebDataGuru,,,,< $25 / hr,50 - 249,"Houston, TX",nan
https://clutch.co/profile/croc,The Croc,,,"$50,000+",$50 - $99 / hr,50 - 249,"London, United Kingdom",nan
https://clutch.co/profile/green-leaf-consulting-group,Green Leaf Consulting Group,,,"$25,000+",10 - 49,,"Blue Bell, PA",nan
https://clutch.co/profile/finitesum,FiniteSum,,,"$10,000+",2 - 9,,"London, United Kingdom",nan
https://clutch.co/profile/hamiltonian-group,Hamiltonian Group,,,"$1,000+",$150 - $199 / hr,2 - 9,"Washington, DC",nan
https://clutch.co/profile/cmondays,CMondays,,,,2 - 9,,"Barcelona, Spain",nan
https://clutch.co/profile/inovalley-consulting-technology,Inovalley Consulting & Technology,,,"$1,000+",$25 - $49 / hr,2 - 9,"Casablanca, Morocco",nan
https://clutch.co/profile/ninecoves,ninecoves,,,,2 - 9,,"Thousand Oaks, CA",nan
https://clutch.co/profile/bios-0,BIOS LLC,,,"$1,000+",$25 - $49 / hr,2 - 9,"Kyiv, Ukraine",nan
https://clutch.co/profile/comquest-data-software,Comquest Data and Software,,,"$10,000+",$25 - $49 / hr,2 - 9,"Rai Durg, India",nan
https://clutch.co/profile/meaningfy,Meaningfy,,,"$50,000+",$50 - $99 / hr,2 - 9,"Lintgen, Luxembourg",nan
